feature_id,rdf_seealso,bag_id,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,"vbo_
oppervlakte","vbo_
status","vbo_
gebruiksdoel","vbo_
bouwjaar",oppervlakte_sum,area_share,el_kwh,gas_m3,gas_kwh,co2_kg,tot_kwh,EUI_kwh_m2,EUI_el_m2,EUI_gas_m2,dak_opp_m2,dak_opp_geschikt_m2,pv_panels_pot,pv_kwh_pot,pv_co2_ton_saving,pv_kwh_used,pv_coverage_el,el_kwh_net_pv,tot_kwh_net_pv,EUI_base_kwh_m2,EUI_net_pv_kwh_m2,co2_elec_base_kg,co2_saved_pv_kg,co2_total_base_kg,co2_total_after_pv_kg,co2_reduction_kg,co2_reduction_pct,EUI_net_pv_50,EUI_net_pv_100,co2_gas_kg,EUI_el_kwh_m2,EUI_gas_kwh_m2
1269389,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509309,0153100000509309,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269454,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509313,0153100000509313,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269456,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509317,0153100000509317,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269520,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509321,0153100000509321,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269557,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509325,0153100000509325,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1191604,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000215428,0153100000215428,1982,Pand in gebruik,woonfunctie,88,88,1,88,Verblijfsobject in gebruik,woonfunctie,1982,88.0,0.0003529841197257955,2828.4492345459134,1256.711327501073,11059.059682009442,2249.5132762269204,13887.508916555355,157.81260132449268,32.14146857438538,125.67113275010729,71.0,35.0,13.0,4050.0,0.8,4050.0,1.4318800389041444,0.0,11059.059682009442,157.81260132449268,125.67113275010729,989.9572320910696,1417.5,989.9572320910696,-427.5427679089304,1417.5,1.4318800389041446,134.80123768812902,125.67113275010729,2249.5132762269204,32.14146857438538,125.67113275010729
1245094,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000277664,0153100000277664,1982,Pand in gebruik,woonfunctie,88,88,1,88,Verblijfsobject in gebruik,woonfunctie,1982,88.0,0.0003529841197257955,2828.4492345459134,1256.711327501073,11059.059682009442,2249.5132762269204,13887.508916555355,157.81260132449268,32.14146857438538,125.67113275010729,71.0,35.0,13.0,4020.0,0.8,4020.0,1.4212735200974471,0.0,11059.059682009442,157.81260132449268,125.67113275010729,989.9572320910696,1407.0,989.9572320910696,-417.0427679089304,1407.0,1.4212735200974471,134.97169223358358,125.67113275010729,2249.5132762269204,32.14146857438538,125.67113275010729
1213234,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000235464,0153100000235464,1982,Pand in gebruik,woonfunctie,88,88,1,88,Verblijfsobject in gebruik,woonfunctie,1982,88.0,0.0003529841197257955,2828.4492345459134,1256.711327501073,11059.059682009442,2249.5132762269204,13887.508916555355,157.81260132449268,32.14146857438538,125.67113275010729,69.0,33.0,12.0,3860.0,0.7,3860.0,1.364705419795061,0.0,11059.059682009442,157.81260132449268,125.67113275010729,989.9572320910696,1351.0,989.9572320910696,-361.0427679089304,1351.0,1.3647054197950612,135.8807831426745,125.67113275010729,2249.5132762269204,32.14146857438538,125.67113275010729
1219346,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000247703,0153100000247703,1982,Pand in gebruik,woonfunctie,88,88,1,88,Verblijfsobject in gebruik,woonfunctie,1982,88.0,0.0003529841197257955,2828.4492345459134,1256.711327501073,11059.059682009442,2249.5132762269204,13887.508916555355,157.81260132449268,32.14146857438538,125.67113275010729,65.0,14.0,5.0,3160.0,0.6,3160.0,1.1172199809721226,0.0,11059.059682009442,157.81260132449268,125.67113275010729,989.9572320910696,1106.0,989.9572320910696,-116.04276790893039,1106.0,1.1172199809721226,139.8580558699472,125.67113275010729,2249.5132762269204,32.14146857438538,125.67113275010729
1220405,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000244936,0153100000244936,1982,Pand in gebruik,woonfunctie,94,94,1,94,Verblijfsobject in gebruik,woonfunctie,1982,94.0,0.00037705121879800884,3021.298045992226,1342.3961907397825,11813.086478510088,2402.8891814242106,14834.384524502313,157.8126013244927,32.141468574385385,125.67113275010732,75.0,15.0,5.0,4420.0,0.8,4420.0,1.4629473599478748,0.0,11813.086478510088,157.8126013244927,125.67113275010732,1057.454316097279,1547.0,1057.454316097279,-489.54568390272107,1547.0,1.462947359947875,134.30196302662034,125.67113275010732,2402.8891814242106,32.141468574385385,125.67113275010732
1222058,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000243494,0153100000243494,1982,Pand in gebruik,woonfunctie,94,94,1,94,Verblijfsobject in gebruik,woonfunctie,1982,94.0,0.00037705121879800884,3021.298045992226,1342.3961907397825,11813.086478510088,2402.8891814242106,14834.384524502313,157.8126013244927,32.141468574385385,125.67113275010732,68.0,28.0,10.0,3220.0,0.6,3220.0,1.0657670812289948,0.0,11813.086478510088,157.8126013244927,125.67113275010732,1057.454316097279,1127.0,1057.454316097279,-69.54568390272107,1127.0,1.065767081228995,140.68494175002462,125.67113275010732,2402.8891814242106,32.141468574385385,125.67113275010732
1183553,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000206382,0153100000206382,1982,Pand in gebruik,woonfunctie,88,88,1,88,Verblijfsobject in gebruik,woonfunctie,1982,88.0,0.0003529841197257955,2828.4492345459134,1256.711327501073,11059.059682009442,2249.5132762269204,13887.508916555355,157.81260132449268,32.14146857438538,125.67113275010729,70.0,50.0,18.0,5780.0,1.1,5780.0,2.0,0.0,11059.059682009442,157.81260132449268,125.67113275010729,989.9572320910696,2022.9999999999998,989.9572320910696,-1033.0427679089303,2022.9999999999998,2.0435226234236925,125.67113275010729,125.67113275010729,2249.5132762269204,32.14146857438538,125.67113275010729
1203882,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000231824,0153100000231824,1982,Pand in gebruik,woonfunctie,88,88,1,88,Verblijfsobject in gebruik,woonfunctie,1982,88.0,0.0003529841197257955,2828.4492345459134,1256.711327501073,11059.059682009442,2249.5132762269204,13887.508916555355,157.81260132449268,32.14146857438538,125.67113275010729,70.0,50.0,18.0,5750.0,1.1,5750.0,2.0,0.0,11059.059682009442,157.81260132449268,125.67113275010729,989.9572320910696,2012.4999999999998,989.9572320910696,-1022.5427679089302,2012.4999999999998,2.0329161046169952,125.67113275010729,125.67113275010729,2249.5132762269204,32.14146857438538,125.67113275010729
1250032,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000280450,0153100000280450,1982,Pand in gebruik,woonfunctie,88,88,1,88,Verblijfsobject in gebruik,woonfunctie,1982,88.0,0.0003529841197257955,2828.4492345459134,1256.711327501073,11059.059682009442,2249.5132762269204,13887.508916555355,157.81260132449268,32.14146857438538,125.67113275010729,70.0,30.0,11.0,6020.0,1.1,6020.0,2.0,0.0,11059.059682009442,157.81260132449268,125.67113275010729,989.9572320910696,2107.0,989.9572320910696,-1117.0427679089303,2107.0,2.1283747738772716,125.67113275010729,125.67113275010729,2249.5132762269204,32.14146857438538,125.67113275010729
1192034,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000219630,0153100000219630,1986,Pand in gebruik,woonfunctie,138,138,1,138,Verblijfsobject in gebruik,woonfunctie,1986,138.0,0.0005535432786609066,4435.522663265183,1970.7518544903191,17342.61631951481,3527.6458195376713,21778.138982779994,157.8126013244927,32.141468574385385,125.67113275010733,84.0,20.0,7.0,5700.0,1.1,5700.0,1.2850796699128981,0.0,17342.61631951481,157.8126013244927,125.67113275010733,1552.432932142814,1994.9999999999998,1552.432932142814,-442.56706785718575,1994.9999999999998,1.285079669912898,137.16042741144923,125.67113275010733,3527.6458195376713,32.141468574385385,125.67113275010733
1187813,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000208919,0153100000208919,1986,Pand in gebruik,woonfunctie,158,158,1,158,Verblijfsobject in gebruik,woonfunctie,1986,158.0,0.000633766942234951,5078.35203475289,2256.3680652860176,19856.038974516956,4038.8988368619716,24934.391009269846,157.8126013244927,32.14146857438538,125.67113275010732,100.0,31.0,11.0,6980.0,1.3,6980.0,1.3744616269674663,0.0,19856.038974516956,157.8126013244927,125.67113275010732,1777.4232121635114,2443.0,1777.4232121635114,-665.5767878364886,2443.0,1.3744616269674663,135.72399372955599,125.67113275010732,4038.8988368619716,32.14146857438538,125.67113275010732
1246051,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000277429,0153100000277429,1999,Pand in gebruik,woonfunctie,124,124,1,124,Verblijfsobject in gebruik,woonfunctie,1999,124.0,0.0004973867141590755,3985.5421032237873,1770.82050693333,15583.220461013307,3169.7687074106607,19568.762564237095,157.8126013244927,32.14146857438538,125.67113275010732,82.0,33.0,12.0,3810.0,0.7,3810.0,0.9559552756745948,175.5421032237873,15758.762564237095,157.8126013244927,127.08679487287979,1394.9397361283254,1333.5,1394.9397361283254,61.43973612832542,1333.5,0.9559552756745949,142.44969809868624,127.08679487287979,3169.7687074106607,32.14146857438538,125.67113275010732
1246767,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000277486,0153100000277486,1999,Pand in gebruik,woonfunctie,124,124,1,124,Verblijfsobject in gebruik,woonfunctie,1999,124.0,0.0004973867141590755,3985.5421032237873,1770.82050693333,15583.220461013307,3169.7687074106607,19568.762564237095,157.8126013244927,32.14146857438538,125.67113275010732,81.0,35.0,13.0,4060.0,0.8,4060.0,1.0186819998002243,0.0,15583.220461013307,157.8126013244927,125.67113275010732,1394.9397361283254,1421.0,1394.9397361283254,-26.06026387167458,1421.0,1.0186819998002246,141.44163358255722,125.67113275010732,3169.7687074106607,32.14146857438538,125.67113275010732
1228674,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000259722,0153100000259722,1999,Pand in gebruik,woonfunctie,124,124,1,124,Verblijfsobject in gebruik,woonfunctie,1999,124.0,0.0004973867141590755,3985.5421032237873,1770.82050693333,15583.220461013307,3169.7687074106607,19568.762564237095,157.8126013244927,32.14146857438538,125.67113275010732,82.0,32.0,12.0,3720.0,0.7,3720.0,0.9333736549893682,265.5421032237873,15848.762564237095,157.8126013244927,127.8126013244927,1394.9397361283254,1302.0,1394.9397361283254,92.93973612832542,1302.0,0.9333736549893683,142.8126013244927,127.8126013244927,3169.7687074106607,32.14146857438538,125.67113275010732
1241153,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000265994,0153100000265994,1999,Pand in gebruik,woonfunctie,124,124,1,124,Verblijfsobject in gebruik,woonfunctie,1999,124.0,0.0004973867141590755,3985.5421032237873,1770.82050693333,15583.220461013307,3169.7687074106607,19568.762564237095,157.8126013244927,32.14146857438538,125.67113275010732,80.0,34.0,13.0,3950.0,0.7,3950.0,0.9910822411849474,35.54210322378731,15618.762564237095,157.8126013244927,125.95776261481528,1394.9397361283254,1382.5,1394.9397361283254,12.439736128325421,1382.5,0.9910822411849475,141.88518196965398,125.95776261481528,3169.7687074106607,32.14146857438538,125.67113275010732
1241818,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000273807,0153100000273807,2009,Pand in gebruik,woonfunctie,227,227,1,227,Verblijfsobject in gebruik,woonfunctie,2009,227.0,0.0009105385815654044,7296.113366385482,3241.743992531177,28527.347134274358,5802.721746630807,35823.46050065984,157.8126013244927,32.141468574385385,125.6711327501073,132.0,62.0,23.0,7480.0,1.4,7480.0,1.0252033684758406,0.0,28527.347134274358,157.8126013244927,125.6711327501073,2553.6396782349184,2618.0,2553.6396782349184,-64.36032176508161,2618.0,1.0252033684758406,141.33683039938256,125.6711327501073,5802.721746630807,32.141468574385385,125.6711327501073
1269559,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509329,0153100000509329,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269625,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509333,0153100000509333,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269627,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509337,0153100000509337,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269693,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509341,0153100000509341,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269779,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509345,0153100000509345,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1269781,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509349,0153100000509349,2023,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,2023,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,3117.7224517153822,15307.822328475791,157.8126013244927,157.8126013244927,1091.2028581003838,0.0,1091.2028581003838,1091.2028581003838,0.0,0.0,157.8126013244927,157.8126013244927,2479.5771340228557,32.141468574385385,125.6711327501073
1270272,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509427,0153100000509427,2023,Pand in gebruik,woonfunctie,104,104,1,104,Verblijfsobject in gebruik,woonfunctie,2023,104.0,0.0004171630505850311,3342.71273173608,1485.204296137632,13069.797806011162,2658.5156900863612,16412.510537747243,157.81260132449273,32.141468574385385,125.67113275010732,47.0,9.0,3.0,3910.0,0.7,3910.0,1.16970865096424,0.0,13069.797806011162,157.81260132449273,125.67113275010732,1169.9494561076278,1368.5,1169.9494561076278,-198.55054389237216,1368.5,1.1697086509642403,139.0145244014158,125.67113275010732,2658.5156900863612,32.141468574385385,125.67113275010732
1270301,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509431,0153100000509431,2023,Pand in gebruik,woonfunctie,104,104,1,104,Verblijfsobject in gebruik,woonfunctie,2023,104.0,0.0004171630505850311,3342.71273173608,1485.204296137632,13069.797806011162,2658.5156900863612,16412.510537747243,157.81260132449273,32.141468574385385,125.67113275010732,45.0,8.0,3.0,3760.0,0.7,3760.0,1.1248349175512897,0.0,13069.797806011162,157.81260132449273,125.67113275010732,1169.9494561076278,1316.0,1169.9494561076278,-146.05054389237216,1316.0,1.12483491755129,139.73567824756964,125.67113275010732,2658.5156900863612,32.141468574385385,125.67113275010732
1270368,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509435,0153100000509435,2023,Pand in gebruik,woonfunctie,104,104,1,104,Verblijfsobject in gebruik,woonfunctie,2023,104.0,0.0004171630505850311,3342.71273173608,1485.204296137632,13069.797806011162,2658.5156900863612,16412.510537747243,157.81260132449273,32.141468574385385,125.67113275010732,45.0,7.0,3.0,3760.0,0.7,3760.0,1.1248349175512897,0.0,13069.797806011162,157.81260132449273,125.67113275010732,1169.9494561076278,1316.0,1169.9494561076278,-146.05054389237216,1316.0,1.12483491755129,139.73567824756964,125.67113275010732,2658.5156900863612,32.141468574385385,125.67113275010732
1270394,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509439,0153100000509439,2023,Pand in gebruik,woonfunctie,104,104,1,104,Verblijfsobject in gebruik,woonfunctie,2023,104.0,0.0004171630505850311,3342.71273173608,1485.204296137632,13069.797806011162,2658.5156900863612,16412.510537747243,157.81260132449273,32.141468574385385,125.67113275010732,45.0,6.0,2.0,3440.0,0.6,3440.0,1.0291042862703288,0.0,13069.797806011162,157.81260132449273,125.67113275010732,1169.9494561076278,1204.0,1169.9494561076278,-34.05054389237216,1204.0,1.029104286270329,141.27413978603118,125.67113275010732,2658.5156900863612,32.141468574385385,125.67113275010732
10722688,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509806,0153100000509806,2023,Pand in gebruik,woonfunctie,116,116,1,116,Verblijfsobject in gebruik,woonfunctie,2023,116.0,0.00046529724872945775,3728.4103546287047,1656.5740226150508,14577.851399012448,2965.267500480941,18306.261753641153,157.8126013244927,32.141468574385385,125.67113275010732,,,,0.0,,0.0,0.0,3728.4103546287047,18306.261753641153,157.8126013244927,157.8126013244927,1304.9436241200465,0.0,1304.9436241200465,1304.9436241200465,0.0,0.0,157.8126013244927,157.8126013244927,2965.267500480941,32.141468574385385,125.67113275010732
10722692,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509810,0153100000509810,2023,Pand in gebruik,woonfunctie,132,132,1,132,Verblijfsobject in gebruik,woonfunctie,2023,132.0,0.0005294761795886933,4242.67385181887,1885.0669912516096,16588.589523014165,3374.269914340381,20831.263374833034,157.81260132449268,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,4242.67385181887,20831.263374833034,157.81260132449268,157.81260132449268,1484.9358481366046,0.0,1484.9358481366046,1484.9358481366046,0.0,0.0,157.81260132449268,157.81260132449268,3374.269914340381,32.141468574385385,125.6711327501073
10722691,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509814,0153100000509814,2023,Pand in gebruik,woonfunctie,123,123,1,123,Verblijfsobject in gebruik,woonfunctie,2023,123.0,0.0004933755309803733,3953.400634649402,1756.5396963935452,15457.5493282632,3144.206056544446,19410.9499629126,157.81260132449268,32.141468574385385,125.67113275010732,,,,0.0,,0.0,0.0,3953.400634649402,19410.9499629126,157.81260132449268,157.81260132449268,1383.6902221272906,0.0,1383.6902221272906,1383.6902221272906,0.0,0.0,157.81260132449268,157.81260132449268,3144.206056544446,32.141468574385385,125.67113275010732
10722696,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509818,0153100000509818,2023,Pand in gebruik,woonfunctie,132,132,1,132,Verblijfsobject in gebruik,woonfunctie,2023,132.0,0.0005294761795886933,4242.67385181887,1885.0669912516096,16588.589523014165,3374.269914340381,20831.263374833034,157.81260132449268,32.141468574385385,125.6711327501073,,,,0.0,,0.0,0.0,4242.67385181887,20831.263374833034,157.81260132449268,157.81260132449268,1484.9358481366046,0.0,1484.9358481366046,1484.9358481366046,0.0,0.0,157.81260132449268,157.81260132449268,3374.269914340381,32.141468574385385,125.6711327501073
10722713,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509873,0153100000509873,2023,Pand in gebruik,woonfunctie,143,143,1,143,Verblijfsobject in gebruik,woonfunctie,2023,143.0,0.0005735991945544178,4596.23000613711,2042.1559071892439,17970.971983265346,3655.4590738687466,22567.201989402456,157.8126013244927,32.141468574385385,125.67113275010732,,,,0.0,,0.0,0.0,4596.23000613711,22567.201989402456,157.8126013244927,157.8126013244927,1608.6805021479884,0.0,1608.6805021479884,1608.6805021479884,0.0,0.0,157.8126013244927,157.8126013244927,3655.4590738687466,32.141468574385385,125.67113275010732
10722718,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509877,0153100000509877,2023,Pand in gebruik,woonfunctie,141,141,1,141,Verblijfsobject in gebruik,woonfunctie,2023,141.0,0.0005655768281970133,4531.947068988339,2013.594286109674,17719.629717765132,3604.3337721363164,22251.57678675347,157.8126013244927,32.141468574385385,125.67113275010732,,,,0.0,,0.0,0.0,4531.947068988339,22251.57678675347,157.8126013244927,157.8126013244927,1586.1814741459186,0.0,1586.1814741459186,1586.1814741459186,0.0,0.0,157.8126013244927,157.8126013244927,3604.3337721363164,32.141468574385385,125.67113275010732
10722721,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509881,0153100000509881,2023,Pand in gebruik,woonfunctie,141,141,1,141,Verblijfsobject in gebruik,woonfunctie,2023,141.0,0.0005655768281970133,4531.947068988339,2013.594286109674,17719.629717765132,3604.3337721363164,22251.57678675347,157.8126013244927,32.141468574385385,125.67113275010732,,,,0.0,,0.0,0.0,4531.947068988339,22251.57678675347,157.8126013244927,157.8126013244927,1586.1814741459186,0.0,1586.1814741459186,1586.1814741459186,0.0,0.0,157.8126013244927,157.8126013244927,3604.3337721363164,32.141468574385385,125.67113275010732
10722722,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509885,0153100000509885,2023,Pand in gebruik,woonfunctie,141,141,1,141,Verblijfsobject in gebruik,woonfunctie,2023,141.0,0.0005655768281970133,4531.947068988339,2013.594286109674,17719.629717765132,3604.3337721363164,22251.57678675347,157.8126013244927,32.141468574385385,125.67113275010732,,,,0.0,,0.0,0.0,4531.947068988339,22251.57678675347,157.8126013244927,157.8126013244927,1586.1814741459186,0.0,1586.1814741459186,1586.1814741459186,0.0,0.0,157.8126013244927,157.8126013244927,3604.3337721363164,32.141468574385385,125.67113275010732
10722723,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509889,0153100000509889,2023,Pand in gebruik,woonfunctie,168,168,1,168,Verblijfsobject in gebruik,woonfunctie,2023,168.0,0.0006738787740219733,5399.766720496745,2399.176170683867,21112.75030201803,4294.525345524122,26512.517022514774,157.8126013244927,32.141468574385385,125.67113275010732,,,,0.0,,0.0,0.0,5399.766720496745,26512.517022514774,157.8126013244927,157.8126013244927,1889.9183521738605,0.0,1889.9183521738605,1889.9183521738605,0.0,0.0,157.8126013244927,157.8126013244927,4294.525345524122,32.141468574385385,125.67113275010732
10722724,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509893,0153100000509893,2023,Pand in gebruik,woonfunctie,152,152,1,152,Verblijfsobject in gebruik,woonfunctie,2023,152.0,0.0006096998431627377,4885.503223306578,2170.683202047308,19102.012178016314,3885.5229316646814,23987.51540132289,157.8126013244927,32.14146857438538,125.67113275010733,,,,0.0,,0.0,0.0,4885.503223306578,23987.51540132289,157.8126013244927,157.8126013244927,1709.9261281573022,0.0,1709.9261281573022,1709.9261281573022,0.0,0.0,157.8126013244927,157.8126013244927,3885.5229316646814,32.14146857438538,125.67113275010733
10722727,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509897,0153100000509897,2023,Pand in gebruik,woonfunctie,160,160,1,160,Verblijfsobject in gebruik,woonfunctie,2023,160.0,0.0006417893085923555,5142.634971901662,2284.9296863655873,20107.38124001717,4090.0241385944014,25250.01621191883,157.8126013244927,32.141468574385385,125.67113275010732,,,,0.0,,0.0,0.0,5142.634971901662,25250.01621191883,157.8126013244927,157.8126013244927,1799.9222401655813,0.0,1799.9222401655813,1799.9222401655813,0.0,0.0,157.8126013244927,157.8126013244927,4090.0241385944014,32.141468574385385,125.67113275010732
10722732,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000509901,0153100000509901,2023,Pand in gebruik,woonfunctie,152,152,1,152,Verblijfsobject in gebruik,woonfunctie,2023,152.0,0.0006096998431627377,4885.503223306578,2170.683202047308,19102.012178016314,3885.5229316646814,23987.51540132289,157.8126013244927,32.14146857438538,125.67113275010733,,,,0.0,,0.0,0.0,4885.503223306578,23987.51540132289,157.8126013244927,157.8126013244927,1709.9261281573022,0.0,1709.9261281573022,1709.9261281573022,0.0,0.0,157.8126013244927,157.8126013244927,3885.5229316646814,32.14146857438538,125.67113275010733
